X,Y,Topo
-1656500,1813000,793.190856933594
-1656000,1813000,754.508178710938
-1655500,1813000,742.950439453125
-1655000,1813000,717.949462890625
-1654500,1813000,697.175109863281
-1654000,1813000,645.331665039063
-1653500,1813000,571.340148925781
-1653000,1813000,500.009155273438
-1652500,1813000,390.482360839844
-1652000,1813000,280.401275634766
-1651500,1813000,184.724273681641
-1651000,1813000,72.1419448852539
-1650500,1813000,10.065052986145
-1650000,1813000,-0.499886065721512
-1649500,1813000,-1
-1649000,1813000,-1
-1648500,1813000,-1
-1648000,1813000,-9.22036933898926
-1647500,1813000,-49.7356910705566
-1647000,1813000,-110.995719909668
-1646500,1813000,-180.557861328125
-1646000,1813000,-266.993316650391
-1645500,1813000,-361.1962890625
-1645000,1813000,-454.608276367188
-1644500,1813000,-481.887084960938
-1644000,1813000,-509.616180419922
-1643500,1813000,-547.988647460938
-1643000,1813000,-591.225524902344
-1642500,1813000,-628.626037597656
-1642000,1813000,-659.690734863281
-1641500,1813000,-649.183715820313
-1641000,1813000,-602.572326660156
-1640500,1813000,-473.591217041016
-1640000,1813000,-350.973968505859
-1639500,1813000,-242.378158569336
-1639000,1813000,-151.951614379883
-1638500,1813000,-76.1741180419922
-1638000,1813000,-22.2779102325439
-1637500,1813000,-1.20684945583344
-1637000,1813000,-1
-1636500,1813000,-1
-1636000,1813000,-1
-1635500,1813000,-1
-1635000,1813000,-1
-1634500,1813000,-1
-1634000,1813000,-1
-1633500,1813000,-1
-1633000,1813000,-1
-1632500,1813000,-1
-1632000,1813000,178.241287231445
-1631500,1813000,499.891632080078
-1631000,1813000,372.23388671875
-1630500,1813000,131.161163330078
-1630000,1813000,-1
-1629500,1813000,-1
-1629000,1813000,-1
-1628500,1813000,-1
-1628000,1813000,-1
-1627500,1813000,-1
-1627000,1813000,-1
-1626500,1813000,-1
-1626000,1813000,-1
-1625500,1813000,-1
-1625000,1813000,-1
-1624500,1813000,-1
-1624000,1813000,-1
-1623500,1813000,-1
-1623000,1813000,-1
-1622500,1813000,-1
-1622000,1813000,47.5503730773926
-1621500,1813000,87.6208953857422
-1621000,1813000,69.9494171142578
-1620500,1813000,40.5518379211426
-1620000,1813000,-3.55263209342957
-1619500,1813000,-95.8952789306641
-1619000,1813000,-154.197006225586
-1618500,1813000,-148.831359863281
-1618000,1813000,-106.269599914551
-1617500,1813000,-19.6498985290527
-1617000,1813000,83.6176910400391
-1616500,1813000,167.18342590332
-1616000,1813000,212.201644897461
-1615500,1813000,256.044464111328
-1615000,1813000,288.199188232422
-1614500,1813000,352.860076904297
-1614000,1813000,407.557495117188
-1613500,1813000,394.738220214844
-1613000,1813000,543.301635742188
-1612500,1813000,693.083984375
-1612000,1813000,882.938781738281
-1611500,1813000,1099.32092285156
-1611000,1813000,1360.40661621094
-1610500,1813000,1562.32373046875
-1610000,1813000,1536.79943847656
-1609500,1813000,1460.22119140625
-1609000,1813000,1414.05603027344
-1608500,1813000,1394.65771484375
-1608000,1813000,1397.744140625
-1607500,1813000,1400.89636230469
-1607000,1813000,1444.77551269531
-1606500,1813000,1540.77282714844
-1606000,1813000,1563.8671875
-1605500,1813000,1474.19921875
-1605000,1813000,1398.54504394531
-1604500,1813000,1353.22631835938
-1604000,1813000,1315.79858398438
-1603500,1813000,1295.10900878906
-1603000,1813000,1279.45532226563
-1602500,1813000,1271.06140136719
-1602000,1813000,1266.25476074219
-1601500,1813000,1268.28063964844
-1601000,1813000,1271.74621582031
-1600500,1813000,1271.65051269531
-1600000,1813000,1262.57360839844
-1599500,1813000,1272.36120605469
-1599000,1813000,1266.43872070313
-1598500,1813000,1275.41796875
-1598000,1813000,1256.896484375
-1597500,1813000,1200.08227539063
-1597000,1813000,1128.53002929688
-1596500,1813000,1063.4814453125
-1596000,1813000,1028.27514648438
-1595500,1813000,1013.27416992188
-1595000,1813000,1004.39385986328
-1594500,1813000,1004.5185546875
-1594000,1813000,1012.20275878906
-1593500,1813000,1036.52612304688
-1593000,1813000,1062.07153320313
-1592500,1813000,1083.28332519531
-1592000,1813000,1096.06689453125
-1591500,1813000,1105.99365234375
-1591000,1813000,1115.78967285156
-1590500,1813000,1122.96203613281
-1590000,1813000,1126.21826171875
-1589500,1813000,1128.10852050781
-1741000,1813500,-292.995819091797
-1740500,1813500,-289.095153808594
-1740000,1813500,-279.933471679688
-1739500,1813500,-271.914276123047
-1739000,1813500,-263.888305664063
-1738500,1813500,-256.387054443359
-1738000,1813500,-249.500946044922
-1737500,1813500,-243.924911499023
-1737000,1813500,-241.042587280273
-1736500,1813500,-268.389953613281
-1736000,1813500,-266.814971923828
-1735500,1813500,-244.435241699219
-1735000,1813500,-193.439758300781
-1734500,1813500,-139.738632202148
-1734000,1813500,-111.212135314941
-1733500,1813500,-103.740730285645
-1733000,1813500,-108.912658691406
-1732500,1813500,-115.00634765625
-1732000,1813500,-94.9448471069336
-1731500,1813500,-69.9790725708008
-1731000,1813500,-51.0056495666504
-1730500,1813500,-34.5544204711914
-1730000,1813500,-23.07373046875
-1729500,1813500,-16.5791511535645
-1729000,1813500,-12.3970880508423
-1728500,1813500,-15.4461650848389
-1728000,1813500,-15.731071472168
-1727500,1813500,-17.7068290710449
-1727000,1813500,-17.8765888214111
-1726500,1813500,-22.8667240142822
-1726000,1813500,-20.7404899597168
-1725500,1813500,-9.84418201446533
-1725000,1813500,-0.13760507106781
-1724500,1813500,7.17254304885864
-1724000,1813500,15.2354793548584
-1723500,1813500,18.9976406097412
-1723000,1813500,19.7691650390625
-1722500,1813500,24.1437168121338
-1722000,1813500,28.5685482025146
-1721500,1813500,32.3043899536133
-1721000,1813500,36.7480354309082
-1720500,1813500,42.5799865722656
-1720000,1813500,45.1459617614746
-1719500,1813500,43.5033149719238
-1719000,1813500,40.9379730224609
-1718500,1813500,38.0965309143066
-1718000,1813500,34.9038200378418
-1717500,1813500,32.4341888427734
-1717000,1813500,28.0844650268555
-1716500,1813500,22.603479385376
-1716000,1813500,18.3470706939697
-1715500,1813500,14.5287580490112
-1715000,1813500,5.50048875808716
-1714500,1813500,-4.38217163085938
-1714000,1813500,-13.7052688598633
-1713500,1813500,-21.5559902191162
-1713000,1813500,-28.750020980835
-1712500,1813500,-42.9443321228027
-1712000,1813500,-54.7521209716797
-1711500,1813500,-70.3243942260742
-1711000,1813500,-85.6697692871094
-1710500,1813500,-100.965286254883
-1710000,1813500,-124.060020446777
-1709500,1813500,-151.998458862305
-1709000,1813500,-184.83967590332
-1708500,1813500,-224.025924682617
-1708000,1813500,-265.265625
-1707500,1813500,-307.869995117188
-1707000,1813500,-328.550079345703
-1706500,1813500,-289.095550537109
-1706000,1813500,-224.630157470703
-1705500,1813500,-160.780960083008
-1705000,1813500,-76.9115905761719
-1704500,1813500,-15.2501335144043
-1704000,1813500,7.87894439697266
-1703500,1813500,108.697952270508
-1703000,1813500,163.069076538086
-1702500,1813500,254.653350830078
-1702000,1813500,338.382904052734
-1701500,1813500,493.411529541016
-1701000,1813500,543.292114257813
-1700500,1813500,432.604156494141
-1700000,1813500,350.713500976563
-1699500,1813500,434.046569824219
-1699000,1813500,603.733520507813
-1698500,1813500,654.17333984375
-1698000,1813500,642.852478027344
-1697500,1813500,607.214294433594
-1697000,1813500,613.789855957031
-1696500,1813500,521.189025878906
-1696000,1813500,517.839416503906
-1695500,1813500,569.707641601563
-1695000,1813500,532.007873535156
-1694500,1813500,493.490081787109
-1694000,1813500,446.731811523438
-1693500,1813500,376.674041748047
-1693000,1813500,372.322113037109
-1692500,1813500,354.458984375
-1692000,1813500,200.45866394043
-1691500,1813500,140.691436767578
-1691000,1813500,107.525833129883
-1690500,1813500,51.6777687072754
-1690000,1813500,1.45369327068329
-1689500,1813500,-42.2447204589844
-1689000,1813500,-84.258544921875
-1688500,1813500,-124.126304626465
-1688000,1813500,-161.959884643555
-1687500,1813500,-193.052352905273
-1687000,1813500,-227.430221557617
-1686500,1813500,-279.117431640625
-1686000,1813500,-327.423278808594
-1685500,1813500,-372.244049072266
-1685000,1813500,-408.727935791016
-1684500,1813500,-442.592254638672
-1684000,1813500,-464.439208984375
-1683500,1813500,-472.859252929688
-1683000,1813500,-470.281158447266
-1682500,1813500,-457.277435302734
-1682000,1813500,-432.607849121094
-1681500,1813500,-402.572875976563
-1681000,1813500,-370.800872802734
-1680500,1813500,-337.160949707031
-1680000,1813500,-306.35986328125
-1679500,1813500,-275.826110839844
-1679000,1813500,-245.584503173828
-1678500,1813500,-220.760314941406
-1678000,1813500,-204.005218505859
-1677500,1813500,-198.235015869141
-1677000,1813500,-203.602355957031
-1676500,1813500,-216.695678710938
-1676000,1813500,-232.419357299805
-1675500,1813500,-250.059814453125
-1675000,1813500,-264.338287353516
-1674500,1813500,-271.832458496094
-1674000,1813500,-268.224700927734
-1673500,1813500,-266.215362548828
-1673000,1813500,-271.184112548828
-1672500,1813500,-283.225646972656
-1672000,1813500,-300.353607177734
-1671500,1813500,-310.731201171875
-1671000,1813500,-304.978454589844
-1670500,1813500,-279.351196289063
-1670000,1813500,-238.324569702148
-1669500,1813500,-183.138198852539
-1669000,1813500,-125.821762084961
-1668500,1813500,-69.451057434082
-1668000,1813500,-19.6776905059814
-1667500,1813500,-3.97881484031677
-1667000,1813500,-1.07757985591888
-1666500,1813500,62.040412902832
-1666000,1813500,137.646362304688
-1665500,1813500,186.435043334961
-1665000,1813500,219.717010498047
-1664500,1813500,233.866165161133
-1664000,1813500,270.955413818359
-1663500,1813500,313.453552246094
-1663000,1813500,437.028381347656
-1662500,1813500,569.657470703125
-1662000,1813500,645.365234375
-1661500,1813500,729.692260742188
-1661000,1813500,807.016357421875
-1660500,1813500,749.922241210938
-1660000,1813500,646.649780273438
-1659500,1813500,624.032836914063
-1659000,1813500,620.252380371094
-1658500,1813500,713.135498046875
-1658000,1813500,770.950988769531
-1657500,1813500,888.447204589844
-1657000,1813500,875.512939453125
-1656500,1813500,812.265319824219
-1656000,1813500,794.3369140625
-1655500,1813500,777.958251953125
-1655000,1813500,781.891357421875
-1654500,1813500,782.36572265625
-1654000,1813500,723.513610839844
-1653500,1813500,661.429077148438
-1653000,1813500,565.20703125
-1652500,1813500,440.002777099609
-1652000,1813500,323.079864501953
-1651500,1813500,215.563232421875
-1651000,1813500,93.5701446533203
-1650500,1813500,20.1347770690918
-1650000,1813500,-1
-1649500,1813500,-1
-1649000,1813500,-1
-1648500,1813500,-1
-1648000,1813500,-3.474196434021
-1647500,1813500,-42.0179290771484
-1647000,1813500,-91.8690719604492
-1646500,1813500,-146.857025146484
-1646000,1813500,-212.064300537109
-1645500,1813500,-278.070037841797
-1645000,1813500,-339.792541503906
-1644500,1813500,-387.321075439453
-1644000,1813500,-429.237945556641
-1643500,1813500,-474.256744384766
-1643000,1813500,-525.997436523438
-1642500,1813500,-583.798217773438
-1642000,1813500,-653.338134765625
-1641500,1813500,-657.314331054688
-1641000,1813500,-586.79150390625
-1640500,1813500,-467.748962402344
-1640000,1813500,-344.820770263672
-1639500,1813500,-227.613265991211
-1639000,1813500,-126.172393798828
-1638500,1813500,-43.0965042114258
-1638000,1813500,14.3307857513428
-1637500,1813500,3.78935694694519
-1637000,1813500,1.15696096420288
-1636500,1813500,-1
-1636000,1813500,-1
-1635500,1813500,-1
-1635000,1813500,-1
-1634500,1813500,-1
-1634000,1813500,-1
-1633500,1813500,-1
-1633000,1813500,-1
-1632500,1813500,7.42333936691284
-1632000,1813500,271.995086669922
-1631500,1813500,538.3154296875
-1631000,1813500,334.723571777344
-1630500,1813500,70.5878067016602
-1630000,1813500,3.61341857910156
-1629500,1813500,-1
-1629000,1813500,-1
-1628500,1813500,-1
-1628000,1813500,-1
-1627500,1813500,-1
-1627000,1813500,-1
-1626500,1813500,-1
-1626000,1813500,-1
-1625500,1813500,-1
-1625000,1813500,-1
-1624500,1813500,3.80953621864319
-1624000,1813500,-1
-1623500,1813500,-1
-1623000,1813500,16.4074649810791
-1622500,1813500,57.7563323974609
-1622000,1813500,219.342666625977
-1621500,1813500,249.628540039063
-1621000,1813500,138.469284057617
-1620500,1813500,114.027862548828
-1620000,1813500,116.916236877441
-1619500,1813500,56.764102935791
-1619000,1813500,-5.43873310089111
-1618500,1813500,-43.0590362548828
-1618000,1813500,-51.6807136535645
-1617500,1813500,9.9334831237793
-1617000,1813500,95.1387786865234
-1616500,1813500,167.168548583984
-1616000,1813500,214.150924682617
-1615500,1813500,232.634094238281
-1615000,1813500,245.334182739258
-1614500,1813500,291.407379150391
-1614000,1813500,309.187591552734
-1613500,1813500,340.765472412109
-1613000,1813500,393.737030029297
-1612500,1813500,518.928161621094
-1612000,1813500,688.312927246094
-1611500,1813500,832.14990234375
-1611000,1813500,1228.22265625
-1610500,1813500,1468.986328125
-1610000,1813500,1459.05627441406
-1609500,1813500,1427.03125
-1609000,1813500,1410.13940429688
-1608500,1813500,1404.12976074219
-1608000,1813500,1406.66528320313
-1607500,1813500,1405.2685546875
-1607000,1813500,1402.46154785156
-1606500,1813500,1402.46484375
-1606000,1813500,1370.01416015625
-1605500,1813500,1367.73999023438
-1605000,1813500,1370.66491699219
-1604500,1813500,1356.10388183594
-1604000,1813500,1347.47790527344
-1603500,1813500,1326.54064941406
-1603000,1813500,1304.26171875
-1602500,1813500,1286.13940429688
-1602000,1813500,1273.45251464844
-1601500,1813500,1278.82800292969
-1601000,1813500,1307.79504394531
-1600500,1813500,1284.46948242188
-1600000,1813500,1307.10546875
-1599500,1813500,1323.69348144531
-1599000,1813500,1309.93969726563
-1598500,1813500,1337.74548339844
-1598000,1813500,1335.68737792969
-1597500,1813500,1284.47009277344
-1597000,1813500,1201.52563476563
-1596500,1813500,1120.02612304688
-1596000,1813500,1069.37548828125
-1595500,1813500,1057.22497558594
-1595000,1813500,1047.23266601563
-1594500,1813500,1048.69580078125
-1594000,1813500,1054.53491210938
-1593500,1813500,1066.56689453125
-1593000,1813500,1078.24719238281
-1592500,1813500,1085.56408691406
-1592000,1813500,1087.43041992188
-1591500,1813500,1088.94970703125
-1591000,1813500,1091.89721679688
-1590500,1813500,1099.58410644531
-1741500,1814000,-288.578094482422
-1741000,1814000,-284.010681152344
-1740500,1814000,-276.150909423828
-1740000,1814000,-265.491912841797
-1739500,1814000,-255.6708984375
-1739000,1814000,-246.324996948242
-1738500,1814000,-237.69091796875
-1738000,1814000,-231.790557861328
-1737500,1814000,-236.335708618164
-1737000,1814000,-245.613327026367
-1736500,1814000,-238.830917358398
-1736000,1814000,-220.809967041016
-1735500,1814000,-194.495376586914
-1735000,1814000,-148.674957275391
-1734500,1814000,-106.977516174316
-1734000,1814000,-87.6289749145508
-1733500,1814000,-84.1426162719727
-1733000,1814000,-89.9952850341797
-1732500,1814000,-91.0505981445313
-1732000,1814000,-77.5133972167969
-1731500,1814000,-58.3060684204102
-1731000,1814000,-35.3075942993164
-1730500,1814000,-24.1147117614746
-1730000,1814000,-12.8051271438599
-1729500,1814000,-8.66621685028076
-1729000,1814000,-11.4513959884644
-1728500,1814000,-15.8491487503052
-1728000,1814000,-17.6535987854004
-1727500,1814000,-18.2465000152588
-1727000,1814000,-17.3413467407227
-1726500,1814000,-18.9108734130859
-1726000,1814000,-19.9772567749023
-1725500,1814000,-12.8748817443848
-1725000,1814000,-4.4176287651062
-1724500,1814000,4.98145389556885
-1724000,1814000,13.3442134857178
-1723500,1814000,17.4419918060303
-1723000,1814000,19.3793754577637
-1722500,1814000,23.385929107666
-1722000,1814000,28.0861625671387
-1721500,1814000,31.8681716918945
-1721000,1814000,36.832202911377
-1720500,1814000,44.031379699707
-1720000,1814000,47.9869575500488
-1719500,1814000,46.827091217041
-1719000,1814000,45.1111755371094
-1718500,1814000,42.6115455627441
-1718000,1814000,40.1741714477539
-1717500,1814000,38.3305015563965
-1717000,1814000,35.3664321899414
-1716500,1814000,31.3367919921875
-1716000,1814000,28.5837211608887
-1715500,1814000,25.6464462280273
-1715000,1814000,16.0200214385986
-1714500,1814000,6.85215663909912
-1714000,1814000,-5.32466125488281
-1713500,1814000,-15.1986179351807
-1713000,1814000,-27.6389274597168
-1712500,1814000,-45.3728675842285
-1712000,1814000,-62.8614654541016
-1711500,1814000,-73.7068634033203
-1711000,1814000,-80.352897644043
-1710500,1814000,-85.5770950317383
-1710000,1814000,-92.0826721191406
-1709500,1814000,-107.471725463867
-1709000,1814000,-136.870315551758
-1708500,1814000,-189.939926147461
-1708000,1814000,-258.395843505859
-1707500,1814000,-317.101684570313
-1707000,1814000,-353.743072509766
-1706500,1814000,-307.806243896484
-1706000,1814000,-210.46028137207
-1705500,1814000,-140.111938476563
